cell_id,session_date,direction,entry_minute,entry_price,shares,gross,holding_minutes,exit_minute,exit_price,exit_reason
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-20,short,31,98.66,2482,-2680.559999999995,240.0,271,99.74,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-21,short,31,100.15,2596,-3245.0,30.0,61,101.4,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-21,long,151,101.99,2596,-1246.0799999999738,90.0,241,101.51,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-22,long,61,103.35,2470,-807.4429999999874,30.0,91,103.0231,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-26,long,241,103.56,2213,-730.2899999999962,30.0,271,103.23,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-27,short,61,101.44,2162,-1189.0999999999935,60.0,121,101.99,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-27,short,331,100.98,2162,1070.1900000000096,60.0,390,100.485,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-29,long,31,102.81,2142,-214.20000000001835,60.0,91,102.71,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-01-29,long,121,102.9,2142,2270.519999999976,270.0,390,103.96,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-02,short,181,102.86,2060,1277.2000000000091,210.0,390,102.24,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-03,short,61,100.485,2047,-2139.115000000005,240.0,301,101.53,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-04,long,91,102.23,2302,-1864.6200000000056,30.0,121,101.42,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-05,short,31,100.24,2407,5536.099999999991,360.0,390,97.94,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-08,short,271,95.15,2500,-1549.9999999999754,90.0,361,95.77,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-17,long,91,101.92,2415,1400.6999999999964,300.0,390,102.5,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-23,short,121,101.76,2468,-617.0000000000002,30.0,151,102.01,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-23,short,361,101.65,2468,296.1600000000111,30.0,390,101.53,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-24,long,361,102.59,2575,-205.99999999999562,30.0,390,102.51,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-02-29,long,151,103.98,3232,-420.16000000003123,30.0,181,103.85,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-01,long,61,104.2899,3417,4732.886699999982,330.0,390,105.675,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-03,short,121,104.955,3011,-270.99000000001035,60.0,181,105.045,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-04,short,31,105.08,2989,-747.25,30.0,61,105.33,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-10,long,31,105.76,3560,-1103.600000000008,30.0,61,105.45,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-10,short,121,104.1,3560,-1103.600000000008,30.0,151,104.41,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-10,short,211,103.7499,3560,-2385.5560000000187,120.0,331,104.42,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-16,long,301,107.26,3803,893.7049999999973,90.0,390,107.495,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-18,short,31,106.88,3803,-570.4500000000218,30.0,61,107.03,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-22,long,241,108.24,5943,-72.5045999999578,30.0,271,108.2278,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-22,long,301,108.26,5943,-772.5900000000574,30.0,331,108.13,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-23,short,91,107.535,5873,323.01499999995724,120.0,211,107.48,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-23,short,331,107.19,5873,146.82499999994997,60.0,390,107.165,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-29,long,61,107.24,5861,9436.209999999992,330.0,390,108.85,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-03-30,long,31,109.89,5466,-2459.700000000016,90.0,121,109.44,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-01,long,91,109.66,5468,-164.04000000000576,90.0,181,109.63,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-01,long,211,109.7801,5468,2924.833199999963,180.0,390,110.315,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-04,short,91,109.86,6372,-700.919999999996,60.0,151,109.97,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-06,long,91,109.52,5605,6613.900000000043,300.0,390,110.7,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-07,short,61,109.5901,4978,398.7378000000085,180.0,241,109.51,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-07,short,271,109.0272,4978,284.741599999973,120.0,390,108.97,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-11,long,61,109.875,4353,-1588.8449999999777,30.0,91,109.51,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-12,short,61,108.16,4345,-3171.850000000017,30.0,91,108.89,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-12,long,211,109.24,4345,-782.0999999999678,30.0,241,109.06,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-12,long,301,109.34,4345,738.6500000000069,90.0,390,109.51,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-13,long,31,110.71,4124,-577.3600000000024,60.0,91,110.57,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-14,short,31,110.68,4029,-966.5570999999661,30.0,61,110.9199,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-18,long,61,111.11,4016,-923.680000000016,60.0,121,110.88,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-19,short,31,110.67,4351,-1044.239999999978,30.0,61,110.91,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-19,short,121,110.65,4351,1044.2400000000387,270.0,390,110.41,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-20,long,31,110.77,4268,-1067.0,30.0,61,110.52,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-20,long,121,111.06,4268,-426.8000000000364,30.0,151,110.96,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-21,short,31,110.28,4240,-720.8000000000072,30.0,61,110.45,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-22,short,61,108.771,4451,-908.0039999999722,240.0,301,108.975,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-26,short,301,108.33,4205,-378.45000000001426,90.0,390,108.42,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-27,short,61,106.885,5084,-381.29999999994226,30.0,91,106.96,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-28,long,31,107.963,5628,-16.884000000000526,30.0,61,107.96,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-28,long,91,108.25,5628,-1575.8400000000065,90.0,181,107.97,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-28,short,361,106.261,5628,343.87079999997854,30.0,390,106.1999,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-29,short,31,105.7399,5221,-209.36209999997476,210.0,241,105.78,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-04-29,short,271,105.2801,5221,-2245.0299999999615,120.0,390,105.7101,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-02,long,301,106.45,5154,1597.7400000000118,90.0,390,106.76,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-06,long,301,105.44,5895,530.5500000000203,90.0,390,105.53,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-09,long,31,105.97,5855,-995.3500000000101,30.0,61,105.8,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-09,long,151,105.96,5855,526.9500000000196,120.0,271,106.05,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-09,long,301,106.05,5855,409.85000000004345,60.0,361,106.12,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-10,long,91,106.72,5712,3684.239999999978,300.0,390,107.365,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-11,short,301,106.68,4817,1589.6100000000606,90.0,390,106.35,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-12,short,61,106.07,4758,-475.80000000004,240.0,301,106.17,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-13,long,121,106.39,5233,-2668.830000000026,90.0,211,105.88,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-16,long,31,106.02,5173,-181.05499999998258,30.0,61,105.985,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-16,long,91,106.29,5173,3103.799999999969,300.0,390,106.89,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-17,short,61,106.32,4620,-646.8000000000027,30.0,91,106.46,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-17,short,181,106.29,4620,4111.800000000003,210.0,390,105.4,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-18,long,61,106.1966,4517,-3959.602200000046,240.0,301,105.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-19,short,31,105.135,4652,953.6599999999909,210.0,241,104.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-20,long,31,106.4,4654,-349.0500000000146,330.0,361,106.325,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-24,long,31,107.47,4798,4917.9500000000235,360.0,390,108.495,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-05-25,long,241,109.52,4114,-205.69999999998822,30.0,271,109.47,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-02,short,31,109.68,4551,-1365.2999999999872,30.0,61,109.98,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-03,short,31,109.86,4650,-1.7053025658242404e-13,60.0,91,109.86,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-03,short,121,109.74,4650,-1581.0000000000161,30.0,151,110.08,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-10,short,271,108.84,5959,-357.54000000001406,120.0,390,108.9,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-14,short,91,107.372,5142,-2663.5560000000037,90.0,181,107.89,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-16,short,31,106.8,8011,-1522.0899999999824,90.0,121,106.99,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-16,short,151,106.73,8011,-4726.4899999999125,30.0,181,107.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-16,long,361,108.0,8011,600.8250000000226,30.0,390,108.075,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-17,short,31,106.79,7675,1880.375000000036,360.0,390,106.545,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-20,long,61,108.07,6659,-932.2599999999087,90.0,151,107.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-20,long,211,107.99,6659,-1531.5699999999322,30.0,241,107.76,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-22,long,91,107.93,6199,-2479.6000000000354,90.0,181,107.53,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-23,long,151,108.37,6202,-434.1400000000457,60.0,211,108.3,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-23,long,241,108.34,6202,-620.200000000053,30.0,271,108.24,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-23,long,331,108.38,6202,-744.2399999999401,30.0,361,108.26,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-24,short,361,104.14,5156,-1495.2400000000314,30.0,390,104.43,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-27,short,31,102.96,3077,1200.3376999999698,150.0,181,102.5699,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-27,short,211,102.45,3077,-553.8599999999774,30.0,241,102.63,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-27,short,271,102.25,3077,-169.23500000002105,120.0,390,102.305,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-28,long,31,104.03,2921,-1548.1300000000033,90.0,121,103.5,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-28,long,151,103.82,2921,-525.7799999999784,30.0,181,103.64,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-28,long,211,103.85,2921,-379.7299999999865,60.0,271,103.72,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-28,long,331,104.265,2921,628.0150000000101,60.0,390,104.48,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-29,long,61,105.8,2520,-388.58400000000756,30.0,91,105.6458,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-29,long,121,105.97,2520,881.9999999999858,270.0,390,106.32,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-06-30,long,151,106.94,2335,1027.3999999999949,240.0,390,107.38,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-01,long,31,108.1,2314,23.140000000012208,150.0,181,108.11,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-01,long,211,108.21,2314,-416.519999999983,30.0,241,108.03,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-01,long,361,108.185,2314,-46.27999999999082,30.0,390,108.165,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-05,short,241,107.12,2311,164.08099999999553,90.0,331,107.049,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-06,long,181,108.14,2309,-300.1699999999895,180.0,361,108.01,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-08,long,61,109.7,2246,1302.6799999999957,330.0,390,110.28,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-11,long,211,111.285,2247,-258.40499999998855,60.0,271,111.17,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-18,long,61,112.41,3407,476.9800000000021,330.0,390,112.55,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-20,long,61,113.13,5111,1788.8500000000438,330.0,390,113.48,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-22,long,181,113.77,5531,-442.4799999999906,30.0,211,113.69,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-07-26,long,31,114.0992,6159,-3998.4227999999594,60.0,91,113.45,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-08-01,long,61,115.79,6917,-1729.25,120.0,181,115.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-08-01,long,241,115.74,6917,-449.6049999999842,120.0,361,115.675,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-08-02,short,31,115.43,6815,3339.350000000071,300.0,331,114.94,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-08-04,long,91,115.67,6850,-822.0000000000312,30.0,121,115.55,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-08-05,long,31,116.78,6861,137.21999999997314,300.0,331,116.8,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2016-08-08,short,61,116.34,6617,-727.869999999996,30.0,91,116.45,scheduled_fill
